epoch,timestamp,lr,grad_norm,train_loss,val_loss,val_auc,val_aupr,val_auc_0,val_auc_1,val_auc_2,val_auc_3,val_auc_4,val_auc_5,val_auc_6,val_aupr_0,val_aupr_1,val_aupr_2,val_aupr_3,val_aupr_4,val_aupr_5,val_aupr_6
34,2026-03-21 04:50:46,3.00e-04,inf,0.159470,0.473535,0.727014,0.204355,0.785507,,0.607273,0.270833,1.000000,0.423911,,0.210879,0.000000,0.278584,0.366908,1.000000,0.196328,0.000000
35,2026-03-21 05:01:20,3.00e-04,inf,0.159061,0.471352,0.722468,0.199368,0.777763,,0.601212,0.208333,0.000000,0.405260,,0.190512,0.000000,0.312130,0.315853,0.500000,0.192097,0.000000
36,2026-03-21 05:11:46,3.00e-04,inf,0.156165,0.480369,0.716336,0.197886,0.757206,,0.632727,0.333333,0.000000,0.474325,,0.188433,0.000000,0.319108,0.352812,0.500000,0.220618,0.000000
37,2026-03-21 05:22:26,3.00e-04,1.5584,0.155855,0.517630,0.695915,0.181595,0.746547,,0.568485,0.333333,0.000000,0.428828,,0.187738,0.000000,0.259031,0.339963,0.500000,0.193087,0.000000
38,2026-03-21 05:32:56,3.00e-04,inf,0.153467,0.492492,0.713970,0.188579,0.760512,,0.578182,0.322917,0.000000,0.472374,,0.186990,0.000000,0.257442,0.395317,0.500000,0.209413,0.000000
39,2026-03-21 05:43:14,3.00e-04,1.6265,0.155979,0.469651,0.709805,0.192353,0.754158,,0.573333,0.302083,0.000000,0.482441,,0.188128,0.000000,0.264425,0.369490,0.500000,0.205878,0.000000
40,2026-03-21 05:53:48,3.00e-04,1.6164,0.153897,0.479460,0.703298,0.190151,0.756953,,0.631515,0.239583,0.000000,0.424536,,0.198803,0.000000,0.292201,0.309698,0.500000,0.194715,0.000000
41,2026-03-21 06:04:27,3.00e-04,inf,0.152307,0.488237,0.716575,0.211762,0.757643,,0.620606,0.322917,0.000000,0.415483,,0.234771,0.000000,0.283721,0.338742,0.500000,0.193301,0.000000
42,2026-03-21 06:15:07,3.00e-04,inf,0.151943,0.529545,0.707146,0.184137,0.751958,,0.566061,0.447917,0.000000,0.444904,,0.180522,0.000000,0.247568,0.487006,0.500000,0.199588,0.000000
43,2026-03-21 06:25:43,3.00e-04,1.6634,0.150102,0.500204,0.710779,0.192526,0.751899,,0.601212,0.427083,1.000000,0.421648,,0.205809,0.000000,0.260017,0.467227,1.000000,0.190137,0.000000
44,2026-03-21 06:36:23,3.00e-04,inf,0.148460,0.473170,0.705418,0.185359,0.755508,,0.601212,0.270833,0.000000,0.424926,,0.188618,0.000000,0.267426,0.319448,0.500000,0.191875,0.000000
45,2026-03-21 06:47:10,3.00e-04,1.6826,0.149515,0.536775,0.715523,0.196054,0.749263,,0.593939,0.291667,1.000000,0.521929,,0.181818,0.000000,0.275750,0.345020,1.000000,0.233496,0.000000
46,2026-03-21 06:57:45,3.00e-04,inf,0.148189,0.478331,0.718615,0.189266,0.760179,,0.568485,0.411458,1.000000,0.499766,,0.185516,0.000000,0.250637,0.486004,1.000000,0.216569,0.000000
47,2026-03-21 07:08:42,3.00e-04,1.6789,0.145268,0.553828,0.698225,0.180169,0.746463,,0.589091,0.375000,0.000000,0.424692,,0.174242,0.000000,0.262206,0.383596,0.500000,0.191234,0.000000
48,2026-03-21 07:19:32,3.00e-04,inf,0.144735,0.494656,0.727562,0.210464,0.772943,,0.603636,0.510417,1.000000,0.444826,,0.220044,0.000000,0.280080,0.517535,1.000000,0.218123,0.000000
49,2026-03-21 07:30:28,3.00e-04,1.7027,0.144399,0.489210,0.739677,0.224160,0.778091,,0.640000,0.291667,1.000000,0.530670,,0.248108,0.000000,0.291283,0.325032,1.000000,0.241163,0.000000
