compound_id,smiles,name
401,C1OC2=C(O1)C=C(C=C2)/C=C/C=C/C(=O)O,piperic acid
402,CN1CC[C@]23C=C(C(=O)C=C2[C@H]1CC4=C3C(=C(C=C4)OC)O)OC,salutaridine
403,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,fluometuron
404,CN(C(=O)NC1=CC(=C(C=C1)Cl)Cl)OC,linuron
405,CC1=C(C=C(C=C1)NC(=O)N(C)C)Cl,chlortoluron
406,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,diuron
407,C1=CC=C2C(=C1)C(=CN2)C/C=N/O,indole-3-acetaldoxime
408,C[C@@H]1CCC(=C(C)C)[C@H]([C@]1(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCC=O,marneral
409,CC1CCC2=C(C1)OC=C2C,menthofuran
410,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,Psoralen
411,CC(C)([C@@H]1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O,(7S)-marmesin
412,CC(C)([C@@H]1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O,(S)-columbianetin
413,COC1=CC(=CC(=C1)O)CCCCCCC/C=C\C/C=C\CC=C,5-pentadecatrienyl resorcinol-3-methyl ether
414,CC(=C)C1CCC(=CC1)CO,Perillyl alcohol
415,CC(=C)C1CCC(=CC1)C=O,perillaldehyde
416,C/C/1=C\CC/C(=C/CC(CC1)C(=C)C)/C,germacrene A
417,C/C/1=C\CC/C(=C/C[C@@H](CC1)C(=C)C)/C,(+)-(R)-germacrene A
418,C/C/1=C\CC/C(=C/[C@@H]2[C@@H](CC1)C(=C)C(=O)O2)/C,costunolide
419,C[C@H]1[C@@H]2CN3CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45,Tetrahydroalstonine
420,C/C=C\1/CN2CCC3=C([C@@H]2C[C@@H]1C(C=O)C(=O)OC)NC4=CC=CC=C34,geissoschizine
421,C1=CC(=O)OC2=C(C3=C(C=CO3)C=C21)O,Xanthotoxol
422,C1=CC=C(C=C1)CC#N,phenylacetonitrile
423,C/C/1=C\CC(/C=C/C/C(=C/CC1)/C)(C)C,alpha-humulene
424,CC(C)C1=C(C=C2C(=C1)CC[C@@H]3[C@@]2(C[C@H](CC3(C)C)O)C)O,salviol
425,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@@H](CC4=CC5=C(C=C24)OCO5)COC3=O,(-)-deoxypodophyllotoxin
426,CC1=C2[C@@H](C=C(C(=O)[C@H]2O)C)[C@@H](CC1)C(C)C,8-hydroxy-7-keto-delta-cadinene
427,C/C/1=C\CC/C(=C/C[C@@H](CC1)C(=C)C(=O)O)/C,germacrene A acid
428,C/C/1=C\CC/C(=C/C[C@@H](CC1)C(=C)C(=O)[O-])/C,"germacra-1(10),4,11(13)-trien-12-oate"
429,CC(=CCC/C(=C\CCC1(C2CC3C1(C3C2)C)C)/C)C,lycosantalene
430,C1=CC(=CC(=C1)N)C2=CC=C(C=C2)S(=O)(=O)N,BX4
431,CC(=N)N1CCC(CC1)OC2=CC=C(C=C2)[C@H](CC3=CC4=C(C=C3)C=CC(=C4)C(=N)N)C(=O)O,BX3
432,C(CC1=NNN=N1)CC(=O)N[NH3+],BX5
433,C1=CC=C2C(=C1)C(C(=O)N2)O,3-hydroxyindolin-2-one
434,C1C2=CC=CC=C2NC1=O,indolin-2-one
435,C1=CC=C2C(=C1)NC(=O)C(O2)O,HBOA
436,C/C/1=C\CC[C@@]2([C@@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,parthenolide
437,COC1=C(C=C(C=C1)C[C@@H]2[C@H](COC2=O)CC3=CC4=C(C=C3)OCO4)OC,(-)-bursehernin
438,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)C(=O)OC,16-methoxytabersonine
439,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC,tabersonine
440,CC1=CC[C@@H](C=C1)[C@H](C)CCC=C(C)C,7-epi-zingiberene
441,C[C@@H]1CCCC2=CC[C@H](C[C@]12C)C(=C)C,5-epiaristolochene
442,C[C@@H]1CCCC2=CC[C@H](C[C@]12C)C(C)(C)O,5-epi-jinkoheremol
443,C[C@H]1COC2=C1C(=O)C(=O)C3=C2C=CC4=C(C=CC=C43)C,"15,16-dihydrotanshinone I"
444,C[C@H]1COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,Cryptotanshinone
445,CC(C)C1=C(C=C2C(=C1)C(=O)C[C@@H]3[C@@]2(CCCC3(C)C)C)O,sugiol
446,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@H]4[C@@]3(CC[C@@H](C4)O)C)C,3beta-hydroxy-5beta-cholestan-6-one
447,C/C/1=C\CC/C(=C/C2C(C2(C)C)CC/C(=C/CC1)/C)/C,casbene
448,C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2CC[C@](C)(C=C)O)(C)C,(+)-manool
449,CC[C@]12CCCN3[C@H]1[C@]4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC,(+)-vincadifformine
450,C1=CC(=CC=C1C/C=N\O)O,4-hydroxyphenylacetaldehyde oxime
451,C1=CC(=CC=C1C/C=N/O)O,(E)-4-hydroxyphenylacetaldehyde oxime
452,CC1=CC[C@H](CC1)C(=C)CCC=C(C)C,beta-Bisabolene
453,CC1=CC[C@H](CC1)C2=CCCC(C2)(C)C,beta-Macrocarpene
454,CC1=C[C@@]23CC[C@H]4[C@]([C@@H]2CC[C@@H]1C3)(CCCC4(C)C)C,ent-isokaurene
455,CC1=C(C(CCC1)(C)C)/C=C/C(=C\O[C@H]2C=C(C(=O)O2)C)/C(=O)O,carlactonoic acid
456,C[C@@H]1CCC[C@@]2([C@@H]1C[C@@H]3CC[C@H]([C@@H](C3(C)C)CC2)C)C,taxane
457,CC1=C2CC[C@@]3(CCC=C([C@H]3C[C@@H](C2(C)C)CC1)C)C,taxadiene
458,C/C/1=C\CC/C(=C/C[C@@H](CC/C(=C/CC1)/C)C(=C)C)/C,neocembrene
459,CC1=C[C@@H](OC1=O)O/C=C/2\[C@H]3CC4=C([C@H]3OC2=O)[C@](CCC4)(C)CO,Sorgomol
460,CC(C)C1=CCC2=C(C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C,miltiradiene
461,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1CC=O)C=C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,secologanin
462,C[C@@]12CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)C)C,11-oxo-beta-amyrin
463,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)(C)C(=O)O,ent-kaurenoic acid
464,C[C@@]12CCC[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@H](C4)C(=C)C5)C(=O)O)OC2=O,GA9
465,C=C[C@@H]1[C@@H]2CC(OC(=O)C2=CO[C@H]1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,secologanic acid
466,C[C@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,7-deoxyloganic acid
467,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(CCC(C)C)O,22-hydroxycholesterol
468,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@]5(C)CO)O)C)C)[C@@H]1CC(CC2)(C)C)C,24-hydroxy-beta-amyrin
469,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O)O)C,Bayogenin
470,C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)CO)O,Hederagenin
471,C/C=C/1\[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)O,oleoside methyl ester
472,COC(=O)C1=CO[C@H]([C@@H]([C@@H]1CC(=O)O)C=C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,secoxyloganin
473,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2COC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,Brassinolide
474,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,Castasterone
475,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H](CC(C)C)O)O,28-Norcastasterone
476,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,Cytokinin
477,C1=CC=C(C=C1)C2=CC=CC=C2,biphenyl
478,COC1=CC(=CC(=C1)O)C2=CC=CC=C2,3-hydroxy-5-methoxybiphenyl
479,CC(C)/C=N/O,2-methylpropanal oxime
480,CC1=C(C=C(C=C1)C(C)C)O,carvacrol
481,CC1=CC(=C(C=C1)C(C)C)O,thymol
482,CC(=CCC/C(=C/CC/C(=C/CCC(C)(C=C)O)/C)/C)C,geranyllinalool
483,C1=CC=C(C=C1)/C=C/C(=O)[O-],(E)-cinnamate
484,C([C@H]([C@H]([C@H]([C@H](C=O)O)O)O)O)O,AOS
485,CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO,"(13S)-hydroperoxy-(9Z,11E,15Z)-octadecatrienoate"
486,C=C1CO1,Allene oxide
487,CCCCCC(/C=C/C=C\CCCCCCCC(=O)O)OO,linoleic acid 13-hydroperoxide
488,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,DES
489,C1CN(CCC1NC(=O)[C@H](CC2=CNC3=C2C=C(C=C3)Cl)N)CC4=CNC5=C4C=C(C=C5)Cl,EAS
490,CC/C=C\C[C@H]1C(=C/C=C\CCCCCCCC(=O)[O-])O1,"(9Z,13S,15Z)-12,13-Epoxyoctadeca-9,11,15-Trienoate"
491,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,9(S)-HPOD
492,CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)[O-],9-divinyl ether
493,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)[O-])OO,"(9S)-hydroperoxy-(10E,12Z)-octadecadienoate"
494,OO,hydroperoxide
495,CC(C)C12CCC(=C)C1C2,sabinene
496,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,chrysoeriol
497,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,(2S)-Naringenin
498,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O,"(2R,3R)-Dihydrokaempferol"
499,C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,chalcone
500,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C=C[C@@]23C=C(C(=O)O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,iridoid
501,C[C@@]1(CC[C@@H]2[C@]3(CCCC([C@@H]3CC[C@]2(O1)C)(C)C)C)C=C,13R-manoyl oxide
502,CC(C)C1=CC2=C(C=C1)[C@]3(CCCC([C@@H]3CC2)(C)C)C,"Abieta-8,11,13-Triene"
503,CC(C)C1=C(C(=C2C(=C1)C(=O)C[C@@H]3[C@@]2(CCCC3(C)C)C)O)O,11-hydroxysugiol
504,CC(C)C1=C(C(=C2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C(=O)O)O)O,carnosic acid
505,CC(C)C1=C(C(=C2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)O)O,11-Hydroxyferruginol
506,CC(=CCC/C(=C/CC1=C(C=CC(=C1)O)O)/C)C,geranylhydroquinone
507,CC(CCC=C(C)C)CCO,citronellol
508,C[C@]1(CC[C@@H]2C(=C1)CC[C@H]3[C@]2(CC[C@H](C3(C)C)O)C)C=C,ent-sandaracopimaradien-3beta-ol
509,C[C@]1(CC[C@@]2(C(=C1)CC[C@H]3[C@]2(CC[C@H](C3(C)C)O)C)O)C=C,oryzalexin E
510,C[C@H]1[C@H]2CC[C@H]3[C@]([C@@H]2CC=C1C=C)(CCCC3(C)C)C,"ent-cassa-12,15-diene"
511,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,phenylalanine
512,CC(C)C[C@@H](C(=O)O)N,leucine
513,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,L-tryptophan
514,CSCCC[C@@H](C(=O)O)N,homomethionine
515,CSCCCCCCCCC(C(=O)O)N,hexahomomethionine
516,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC=C(C=C3)OC4=C(C=CC(=C4)C[C@@H]5C6=CC(=C(C=C6CCN5C)OC)O)O)O)OC,berbamunine
517,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC=C(C=C3)O)O)OC,(S)-N-methylcoclaurine
518,C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](CC3=CC=CC=C3)O,(R)-littorine
519,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=C3C(=C(C=C4)OC)O)O)OC,corytuberine
520,CC1(CCC=C(C1)[C@H]2CCC(=CC2)C(=O)O)C,zealexin-A1
521,C1=CC2=C(C=C1O)C(=O)C3=C(C=C(C=C3O2)O)O,"1,3,7-trihydroxyxanthone"
522,C1=CC(=CC(=C1)O)C(=O)C2=C(C=C(C=C2O)O)O,"2,3',4,6-tetrahydroxybenzophenone"
523,C1=CC2=C(C(=C1)O)OC3=CC(=CC(=C3C2=O)O)O,"1,3,5-trihydroxyxanthone"
524,C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2O)O)O)O)O,"2,3',4,4',6-pentahydroxybenzophenone"
525,COC1=C(C=CC(=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC5=C(C=C4)OCO5)O,piperitol
526,C1=CC=C2C(=C1)C(=CN2)C(=O)C#N,Indole-3-carbonyl nitrile
527,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,Fraxetin
528,CC1=C2CC(=O)C(=C[C@H]2[C@@H](CC1)C(C)C)C,7-keto-delta-cadinene
529,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,chrysin
530,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O,Demethylepipodophyllotoxin
531,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,xanthotoxin
532,C/C=C\1/CN2[C@H]3C[C@@H]1C4[C@@H]2C[C@]5([C@@H]4OC(=O)C)C3=NC6=CC=CC=C56,Vinorine
533,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,(E)-nerolidol
534,CN1[C@@H]2CC[C@H]1CC(=O)C2,tropinone
535,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,protopine
536,CN1CC2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6,dihydrosanguinarine
537,CC(=O)O[C@@H]1[C@H]2C3=C(C4=C(C=C3CC[N+]2(CC5=C1C=CC(=C5OC)OC)C)OCO4)O,1-hydroxy-13-O-acetyl-N-methylcanadine
538,C[N+]12CCC3=CC4=C(C=C3[C@@H]1CC5=C(C2)C(=C(C=C5)OC)OC)OCO4,N-methylcanadine
539,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)O)O)OC,(R)-Reticuline
540,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)O)OC,(S)-Reticuline
541,C[S],(methylthio)alkanaldoxime
542,COC1=C(C=CC(=C1)/C=C/C(=O)O)[O-],ferulate
543,COC1=C(C=CC(=C1)/C=C/C=O)O,Coniferyl aldehyde
544,C1=CC(=CC=C1/C=C/C=O)O,p-coumaraldehyde
545,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CCC(=O)C4)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,3-Dehydro-6-Deoxoteasterone
546,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,6-Deoxoteasterone
547,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,6-Deoxotyphasterol
548,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,6Alpha-Hydroxycastasterone
549,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,6-deoxocastasterone
550,C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O)O)C,medicagenic acid
551,CCC1=C(NC(=C1C)C=O)CC2=C(C3=C(N2)/C(=C\4/[C@H]([C@@H](C(=N4)CC5C(=C(C(=O)N5)C=C)C)C)CCC(=O)O)/[C@H](C3=O)C(=O)OC)C,fluorescent chlorophyll catabolite
552,C[C@H](C[C@@H]([C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)O)C(C)C,3-epi-6-deoxocathasterone
553,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(CCC(C)CN)O,22-hydroxy-26-aminocholesterol
554,C1C2C(COC2OC3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,(+)-sesamolin
555,C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3O)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6,(+)-sesaminol
556,C1[C@@H]2[C@H](C3=C(O1)C=C(C=C3)O)OC4=C2C=CC(=C4)O,"3,9-dihydroxypterocarpan"
557,C1=CC(=CC=C1C(=O)CC(=O)C2=C(C=C(C=C2)O)O)O,licodione
558,C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,liquiritigenin
559,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,eriodictyol
560,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(C[C@H]5O)(C)C)C)C)C)(C)C)O,sophoradiol
561,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CCC5[C@@]4(CCC(C5(C)CO)O)C)C)[C@H]1CC(CC2)(C)C)C,"Olean-12-Ene-3,24-Diol"
562,CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)N[C@@H]([C@@H](C)CC)C(=O)O,jasmonoyl-L-isoleucine
563,COC1=C(C=C2CN3CCC4(C3CC(=O)C=C4)C2=C1)O,noroxomaritidine
564,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CO)/C)/C)/C)C,geranylgeraniol
565,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O,coumaroylshikimate
566,C1=CC(=CC=C1/C=C/C(=O)NCCCCN(CCCNC(=O)/C=C/C2=CC=C(C=C2)O)C(=O)/C=C/C3=CC=C(C=C3)O)O,tricoumaroyl spermidine
567,C[C@]1(CCC2C(=CCC3[C@@]2(CCCC3(C)C)C)C1)C=C,syn-pimaradiene
568,C[C@]1(CC[C@@H]2C(=CC[C@@H]3[C@@]2(CCCC3(C)C)C)C1)C=C,"9beta-pimara-7,15-diene"
569,C[C@H]\1C/C=C/[C@H]2[C@H]3[C@](O3)([C@H]([C@@H]4[C@@]2(C(=O)/C=C/CC/C(=C1)/C)C(=O)N[C@H]4CC5=CNC6=CC=CC=C65)C)C,prochaetoglobosin IV
